track,a_rank,bench_rank,company,factor,reason,sub_sector,scale_tier,geo
BENCH,,367,J B Big Bus,driver_market_risk,national_only_no_state_signal,Y,<50,MI
BENCH,,367,J B Big Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,MI
BENCH,,368,A M C School Bus Trnsprtn Inc,size_margin_signal,no_verified_fleet,Y,<50,MA
BENCH,,368,A M C School Bus Trnsprtn Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MA
BENCH,,368,A M C School Bus Trnsprtn Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
BENCH,,369,R A Brown II E-Bus Mgmt,size_margin_signal,no_verified_fleet,Y,<50,IN
BENCH,,369,R A Brown II E-Bus Mgmt,driver_market_risk,national_only_no_state_signal,Y,<50,IN
BENCH,,370,Small World Transportation Inc,size_margin_signal,no_verified_fleet,S,<50,IL
BENCH,,370,Small World Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,370,Small World Transportation Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,371,Freedom Wheels,size_margin_signal,no_verified_fleet,S,<50,KS
BENCH,,371,Freedom Wheels,driver_market_risk,national_only_no_state_signal,S,<50,KS
BENCH,,371,Freedom Wheels,outsourcing_ev_mandate,no_state_signal,S,<50,KS
BENCH,,372,E T Limo,size_margin_signal,no_verified_fleet,S,<50,NJ
BENCH,,372,E T Limo,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,372,E T Limo,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,373,A Red Carpet Limousine & Chauf,size_margin_signal,no_verified_fleet,S,<50,CO
BENCH,,373,A Red Carpet Limousine & Chauf,driver_market_risk,national_only_no_state_signal,S,<50,CO
BENCH,,373,A Red Carpet Limousine & Chauf,outsourcing_ev_mandate,no_state_signal,S,<50,CO
BENCH,,374,Courtesy Wheelchair Transport,size_margin_signal,no_verified_fleet,S,<50,AZ
BENCH,,374,Courtesy Wheelchair Transport,driver_market_risk,national_only_no_state_signal,S,<50,AZ
BENCH,,374,Courtesy Wheelchair Transport,outsourcing_ev_mandate,no_state_signal,S,<50,AZ
BENCH,,375,Intermerican Caribbean Bus Ctr,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,375,Intermerican Caribbean Bus Ctr,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,376,Life Of Leisure Limousines,size_margin_signal,no_verified_fleet,S,<50,TN
BENCH,,376,Life Of Leisure Limousines,driver_market_risk,national_only_no_state_signal,S,<50,TN
BENCH,,376,Life Of Leisure Limousines,outsourcing_ev_mandate,no_state_signal,S,<50,TN
BENCH,,377,S EZ Contract Transportat,size_margin_signal,no_verified_fleet,S,<50,OH
BENCH,,377,S EZ Contract Transportat,driver_market_risk,national_only_no_state_signal,S,<50,OH
BENCH,,377,S EZ Contract Transportat,outsourcing_ev_mandate,no_state_signal,S,<50,OH
BENCH,,378,Countryside Limousine,size_margin_signal,no_verified_fleet,S,<50,IA
BENCH,,378,Countryside Limousine,driver_market_risk,national_only_no_state_signal,S,<50,IA
BENCH,,378,Countryside Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,IA
BENCH,,379,Ronald M Hutchinson Limo Svc,size_margin_signal,no_verified_fleet,S,<50,IL
BENCH,,379,Ronald M Hutchinson Limo Svc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,379,Ronald M Hutchinson Limo Svc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,380,Nates Airporter,size_margin_signal,no_verified_fleet,S,<50,OR
BENCH,,380,Nates Airporter,driver_market_risk,national_only_no_state_signal,S,<50,OR
BENCH,,380,Nates Airporter,outsourcing_ev_mandate,no_state_signal,S,<50,OR
BENCH,,381,American Limousines,size_margin_signal,no_verified_fleet,S,<50,NJ
BENCH,,381,American Limousines,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,381,American Limousines,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,382,Ebenezer Specialty Trnsprtn,size_margin_signal,no_verified_fleet,S,<50,TN
BENCH,,382,Ebenezer Specialty Trnsprtn,driver_market_risk,national_only_no_state_signal,S,<50,TN
BENCH,,382,Ebenezer Specialty Trnsprtn,outsourcing_ev_mandate,no_state_signal,S,<50,TN
BENCH,,383,Alpine Livery Co,size_margin_signal,no_verified_fleet,S,<50,NJ
BENCH,,383,Alpine Livery Co,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,383,Alpine Livery Co,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,384,Ride In Style LTD,size_margin_signal,no_verified_fleet,S,<50,NJ
BENCH,,384,Ride In Style LTD,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,384,Ride In Style LTD,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,385,Cardinal Care Transportation,size_margin_signal,no_verified_fleet,S,<50,NH
BENCH,,385,Cardinal Care Transportation,driver_market_risk,national_only_no_state_signal,S,<50,NH
BENCH,,385,Cardinal Care Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,NH
BENCH,,386,Art,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,386,Art,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,387,A Premier Limousine Svc,size_margin_signal,no_verified_fleet,S,<50,GA
BENCH,,387,A Premier Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,388,D K Brown Inc,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,388,D K Brown Inc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,389,Wheelchair Taxi,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,389,Wheelchair Taxi,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,390,Inter S Inc Unlimited Trnsprtn,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,390,Inter S Inc Unlimited Trnsprtn,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,391,Crown Med Transport,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,391,Crown Med Transport,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,392,Elite Limousine & Transport,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,392,Elite Limousine & Transport,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,393,Celebrity Wheelchair Trnsprtn,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,393,Celebrity Wheelchair Trnsprtn,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,394,Z Taxi & Limousine Svc,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,394,Z Taxi & Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,395,Assisted Transport Svc,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,395,Assisted Transport Svc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,396,A Touch Class Limousine Svc,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,396,A Touch Class Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,397,Path Academy Student Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,<50,GA
BENCH,,398,Lenz Bus Co Inc,driver_market_risk,national_only_no_state_signal,Y,<50,WI
BENCH,,398,Lenz Bus Co Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,WI
BENCH,,399,Florida Transportation Svc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,400,Executive Limousine,driver_market_risk,national_only_no_state_signal,S,<50,TN
BENCH,,400,Executive Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,TN
BENCH,,401,Marians Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,401,Marians Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,402,VVV Limousine Svc LLC,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,402,VVV Limousine Svc LLC,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,403,First Class Transportation Inc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,404,After Hours Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,MA
BENCH,,404,After Hours Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,MA
BENCH,,405,Transit Express Inc,driver_market_risk,national_only_no_state_signal,S,<50,WI
BENCH,,405,Transit Express Inc,outsourcing_ev_mandate,no_state_signal,S,<50,WI
BENCH,,406,Call-A-Ride Plus,driver_market_risk,national_only_no_state_signal,S,<50,MO
BENCH,,407,Infinity Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,NC
BENCH,,407,Infinity Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,NC
BENCH,,408,Magic School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,409,Eagle Limousine & Travel Inc,driver_market_risk,national_only_no_state_signal,S,<50,VA
BENCH,,409,Eagle Limousine & Travel Inc,outsourcing_ev_mandate,no_state_signal,S,<50,VA
BENCH,,410,All American Limousine,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,411,Seacoast Student Transport LLC,driver_market_risk,national_only_no_state_signal,Y,<50,NH
BENCH,,411,Seacoast Student Transport LLC,outsourcing_ev_mandate,no_state_signal,Y,<50,NH
BENCH,,412,Valley Trans LLC,driver_market_risk,national_only_no_state_signal,S,<50,NV
BENCH,,412,Valley Trans LLC,outsourcing_ev_mandate,no_state_signal,S,<50,NV
BENCH,,413,Viktors Limousine Svc LLC,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,413,Viktors Limousine Svc LLC,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,414,Jersey One Limo,driver_market_risk,national_only_no_state_signal,S,50-250,NJ
BENCH,,414,Jersey One Limo,outsourcing_ev_mandate,no_state_signal,S,50-250,NJ
BENCH,,415,Eco Van Inc,driver_market_risk,national_only_no_state_signal,S,<50,OH
BENCH,,415,Eco Van Inc,outsourcing_ev_mandate,no_state_signal,S,<50,OH
BENCH,,416,Essential Transportation LLC,size_margin_signal,no_verified_fleet,S,<50,NY
BENCH,,416,Essential Transportation LLC,succession,no_founded_year,S,<50,NY
BENCH,,416,Essential Transportation LLC,driver_market_risk,national_only_no_state_signal,S,<50,NY
BENCH,,417,Promed,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,417,Promed,succession,no_founded_year,S,<50,FL
BENCH,,417,Promed,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,418,Lovejoy Wheelchair Transport,size_margin_signal,no_verified_fleet,S,<50,PA
BENCH,,418,Lovejoy Wheelchair Transport,succession,no_founded_year,S,<50,PA
BENCH,,418,Lovejoy Wheelchair Transport,driver_market_risk,national_only_no_state_signal,S,<50,PA
BENCH,,419,L M School Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,419,L M School Bus Svc Inc,succession,no_founded_year,Y,<50,FL
BENCH,,419,L M School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,420,Nikki School Trnsprtn LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,420,Nikki School Trnsprtn LLC,succession,no_founded_year,Y,<50,FL
BENCH,,420,Nikki School Trnsprtn LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,421,Yany School Transportation LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,421,Yany School Transportation LLC,succession,no_founded_year,Y,<50,FL
BENCH,,421,Yany School Transportation LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,422,Cragle Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,PA
BENCH,,422,Cragle Bus Svc,succession,no_founded_year,Y,<50,PA
BENCH,,422,Cragle Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,PA
BENCH,,423,Missouri Bus Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MO
BENCH,,424,Obrien Limousine,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,424,Obrien Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,425,Global School Bus Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,426,Pete & Annette Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,SC
BENCH,,426,Pete & Annette Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,SC
BENCH,,427,Rede Limo Svc Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,427,Rede Limo Svc Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,428,Washington Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,428,Washington Limousine Inc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,429,Top Flight Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,429,Top Flight Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,430,Virgo Mobility Assistance,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,430,Virgo Mobility Assistance,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,431,World National Limo Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,431,World National Limo Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,432,Safe Care Transportation LLC,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,433,Alvarez School Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,434,Special Care Transportation,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,435,FT Lauderdale Limo Inc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,436,Front Row Limousines,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,437,Spruce Creek Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,438,Access Transport,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,439,Crafts Limousine,driver_market_risk,national_only_no_state_signal,S,<50,MO
BENCH,,440,Rapid Medical Transportation,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,441,Schools Transportation,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,441,Schools Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,442,Northern Westchester Bus-Truck,size_margin_signal,no_verified_fleet,Y,<50,NY
BENCH,,442,Northern Westchester Bus-Truck,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,443,Magik School Bus LLC,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,443,Magik School Bus LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,444,Bow Tie Limousine Svc,size_margin_signal,no_verified_fleet,S,<50,SC
BENCH,,444,Bow Tie Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,SC
BENCH,,444,Bow Tie Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,SC
BENCH,,445,Rudco Inc,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,445,Rudco Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,445,Rudco Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,446,Grady's Bus Ctr,size_margin_signal,no_verified_fleet,Y,<50,PA
BENCH,,446,Grady's Bus Ctr,driver_market_risk,national_only_no_state_signal,Y,<50,PA
BENCH,,447,BTT United Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,447,BTT United Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,448,Geronimo Professional Svc LLC,size_margin_signal,no_verified_fleet,Y,<50,NY
BENCH,,448,Geronimo Professional Svc LLC,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,449,Hicksville Bus Lot LLC,size_margin_signal,no_verified_fleet,Y,<50,NY
BENCH,,449,Hicksville Bus Lot LLC,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,450,North American Alliance-Bus,size_margin_signal,no_verified_fleet,Y,<50,NY
BENCH,,450,North American Alliance-Bus,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,451,Jackson Bus Line,size_margin_signal,no_verified_fleet,Y,<50,GA
BENCH,,451,Jackson Bus Line,driver_market_risk,national_only_no_state_signal,Y,<50,GA
BENCH,,452,Tarpon Bus Ctr Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,452,Tarpon Bus Ctr Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,453,At Your Svc Town Cars Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,453,At Your Svc Town Cars Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,454,School Bus Svc Of Ma,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,454,School Bus Svc Of Ma,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,455,School Bus Svc-Manatee County,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,455,School Bus Svc-Manatee County,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,456,School Transportation Svc Corp,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,456,School Transportation Svc Corp,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,457,Johns Transportation,size_margin_signal,no_verified_fleet,S,<50,IL
BENCH,,457,Johns Transportation,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,457,Johns Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,458,Fantasy Limousine LTD,size_margin_signal,no_verified_fleet,S,<50,SC
BENCH,,458,Fantasy Limousine LTD,driver_market_risk,national_only_no_state_signal,S,<50,SC
BENCH,,458,Fantasy Limousine LTD,outsourcing_ev_mandate,no_state_signal,S,<50,SC
BENCH,,459,International School-Bus,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,459,International School-Bus,driver_market_risk,national_only_no_state_signal,Y,<50,TX
BENCH,,459,International School-Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,460,Whitaker Brothers Bus,size_margin_signal,no_verified_fleet,Y,<50,VA
BENCH,,460,Whitaker Brothers Bus,driver_market_risk,national_only_no_state_signal,Y,<50,VA
BENCH,,460,Whitaker Brothers Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,VA
BENCH,,461,Pinecrest Limousine,size_margin_signal,no_verified_fleet,S,<50,FL
BENCH,,461,Pinecrest Limousine,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,462,Trans Bus Inc,size_margin_signal,no_verified_fleet,Y,<50,IN
BENCH,,462,Trans Bus Inc,succession,no_founded_year,Y,<50,IN
BENCH,,462,Trans Bus Inc,driver_market_risk,national_only_no_state_signal,Y,<50,IN
BENCH,,463,Mao & Ed Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,FL
BENCH,,463,Mao & Ed Bus Svc Inc,succession,no_founded_year,Y,<50,FL
BENCH,,463,Mao & Ed Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,464,Consolidated Bus Resources,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,464,Consolidated Bus Resources,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,464,Consolidated Bus Resources,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,465,Northern Bus Lines,size_margin_signal,no_verified_fleet,Y,<50,MA
BENCH,,465,Northern Bus Lines,driver_market_risk,national_only_no_state_signal,Y,<50,MA
BENCH,,465,Northern Bus Lines,outsourcing_ev_mandate,no_state_signal,Y,<50,MA
BENCH,,466,Nebraska School Bus Inc,size_margin_signal,no_verified_fleet,Y,<50,NE
BENCH,,466,Nebraska School Bus Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NE
BENCH,,466,Nebraska School Bus Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NE
BENCH,,467,Goodman Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,MN
BENCH,,467,Goodman Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
BENCH,,467,Goodman Bus Svc Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
BENCH,,468,Sadies Transportation Svc,size_margin_signal,no_verified_fleet,Y,<50,IL
BENCH,,468,Sadies Transportation Svc,driver_market_risk,national_only_no_state_signal,Y,<50,IL
BENCH,,468,Sadies Transportation Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,IL
BENCH,,469,Integrated Tech Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,MI
BENCH,,469,Integrated Tech Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MI
BENCH,,469,Integrated Tech Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MI
BENCH,,470,Administrative Bus Solutions,size_margin_signal,no_verified_fleet,Y,<50,WA
BENCH,,470,Administrative Bus Solutions,driver_market_risk,national_only_no_state_signal,Y,<50,WA
BENCH,,470,Administrative Bus Solutions,outsourcing_ev_mandate,no_state_signal,Y,<50,WA
BENCH,,471,ICC West Inc Which Will Do Bus,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,471,ICC West Inc Which Will Do Bus,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,472,Company Bus Entreprise Inv,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,472,Company Bus Entreprise Inv,driver_market_risk,national_only_no_state_signal,Y,<50,TX
BENCH,,472,Company Bus Entreprise Inv,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,473,S-K Bus Solutions Inc Which,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,473,S-K Bus Solutions Inc Which,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,474,Joy School Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,474,Joy School Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,TX
BENCH,,474,Joy School Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,475,DNG Bus Svc Inc,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,475,DNG Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,476,Gen Bus Mgmt Inc,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,476,Gen Bus Mgmt Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,476,Gen Bus Mgmt Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,477,Hessian Inc Which Will Do Bus,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,477,Hessian Inc Which Will Do Bus,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,478,Four Winds Bus Fleet Inc,size_margin_signal,no_verified_fleet,Y,<50,AL
BENCH,,478,Four Winds Bus Fleet Inc,driver_market_risk,national_only_no_state_signal,Y,<50,AL
BENCH,,478,Four Winds Bus Fleet Inc,outsourcing_ev_mandate,no_state_signal,Y,<50,AL
BENCH,,479,Southwest Student Trnsprtn,size_margin_signal,no_verified_fleet,Y,<50,TX
BENCH,,479,Southwest Student Trnsprtn,driver_market_risk,national_only_no_state_signal,Y,<50,TX
BENCH,,479,Southwest Student Trnsprtn,outsourcing_ev_mandate,no_state_signal,Y,<50,TX
BENCH,,480,Enroute Inc Which Will Do Bus,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,480,Enroute Inc Which Will Do Bus,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,481,Havoc Inc Which Will Do Bus,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,481,Havoc Inc Which Will Do Bus,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,482,Harford County Sch Bus Contrs,size_margin_signal,no_verified_fleet,Y,<50,MD
BENCH,,482,Harford County Sch Bus Contrs,driver_market_risk,national_only_no_state_signal,Y,<50,MD
BENCH,,482,Harford County Sch Bus Contrs,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
BENCH,,483,Olson School & Charter Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,MN
BENCH,,483,Olson School & Charter Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,MN
BENCH,,483,Olson School & Charter Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,MN
BENCH,,484,Evans Group Action Bus Coach,size_margin_signal,no_verified_fleet,Y,<50,MI
BENCH,,484,Evans Group Action Bus Coach,driver_market_risk,national_only_no_state_signal,Y,<50,MI
BENCH,,484,Evans Group Action Bus Coach,outsourcing_ev_mandate,no_state_signal,Y,<50,MI
BENCH,,485,Coastal Transportation,size_margin_signal,no_verified_fleet,Y,<50,NJ
BENCH,,485,Coastal Transportation,driver_market_risk,national_only_no_state_signal,Y,<50,NJ
BENCH,,485,Coastal Transportation,outsourcing_ev_mandate,no_state_signal,Y,<50,NJ
BENCH,,486,New Frontier MD Bus,size_margin_signal,no_verified_fleet,Y,<50,MD
BENCH,,486,New Frontier MD Bus,driver_market_risk,national_only_no_state_signal,Y,<50,MD
BENCH,,486,New Frontier MD Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,MD
BENCH,,487,General Transportation,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,488,Bergen Limo,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,488,Bergen Limo,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,489,Universal Cab & Limo,driver_market_risk,national_only_no_state_signal,S,<50,IN
BENCH,,490,BN Wolf Lines Co,driver_market_risk,national_only_no_state_signal,S,<50,IL
BENCH,,490,BN Wolf Lines Co,outsourcing_ev_mandate,no_state_signal,S,<50,IL
BENCH,,491,VIP Transportation,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,492,Pacific Coach LTD,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,493,Care Wheelchair Transport LLC,driver_market_risk,national_only_no_state_signal,S,<50,FL
BENCH,,494,D C Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,OH
BENCH,,494,D C Limousine Svc,outsourcing_ev_mandate,no_state_signal,S,<50,OH
BENCH,,495,Taylor Transportation,driver_market_risk,national_only_no_state_signal,S,<50,TX
BENCH,,495,Taylor Transportation,outsourcing_ev_mandate,no_state_signal,S,<50,TX
BENCH,,496,Prime Time Limousine Inc,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,496,Prime Time Limousine Inc,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,497,Boyce's Bus Line,size_margin_signal,no_verified_fleet,Y,<50,CA
BENCH,,497,Boyce's Bus Line,driver_market_risk,national_only_no_state_signal,Y,<50,CA
BENCH,,498,E Class Transportation Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,499,Advanced Care Transportation,driver_market_risk,national_only_no_state_signal,S,<50,GA
BENCH,,500,East Coast Limousine,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,500,East Coast Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,501,Dle Bus Svc Inc,driver_market_risk,national_only_no_state_signal,Y,<50,NY
BENCH,,502,Rainbow School TRNSPRTN LLC,driver_market_risk,national_only_no_state_signal,Y,<50,FL
BENCH,,503,Nancy Perez School Bus,driver_market_risk,national_only_no_state_signal,Y,<50,TX
